city,ST,state,county_name,lat,lng,population,density
Layhill,MD,Maryland,Montgomery,39.087,-77.0401,4981,1222
Bakersville,MD,Maryland,Washington,39.5148,-77.757,56,425
Parsonsburg,MD,Maryland,Wicomico,38.3936,-75.4748,411,121
College Park,MD,Maryland,Prince George's,38.996,-76.9337,32303,2222
Crownsville,MD,Maryland,Anne Arundel,39.0225,-76.5903,1679,127
Owings,MD,Maryland,Calvert,38.7117,-76.6055,2634,258
Brunswick,MD,Maryland,Frederick,39.318,-77.6253,9067,741
Fairland,MD,Maryland,Montgomery,39.0804,-76.9527,24226,1887
Glenmont,MD,Maryland,Montgomery,39.0697,-77.0466,16917,2336
Trego-Rohrersville Station,MD,Maryland,Washington,39.4291,-77.6748,85,76
Eden,MD,Maryland,Somerset,38.2792,-75.6533,853,58
Long Beach,MD,Maryland,Calvert,38.4568,-76.4737,2080,480
Henderson,MD,Maryland,Caroline,39.075,-75.7661,145,447
Barnesville,MD,Maryland,Montgomery,39.2211,-77.3798,184,145
Smith Island,MD,Maryland,Somerset,37.9748,-76.0251,162,14
White Oak,MD,Maryland,Montgomery,39.0433,-76.9905,19525,1993
Brownsville,MD,Maryland,Washington,39.3783,-77.6614,49,66
Cloverly,MD,Maryland,Montgomery,39.1065,-76.9993,15482,598
Solomons,MD,Maryland,Calvert,38.3372,-76.4611,2168,420
Walkersville,MD,Maryland,Frederick,39.4832,-77.3559,6181,501
Andrews AFB,MD,Maryland,Prince George's,38.8053,-76.8744,2962,164
Ocean City,MD,Maryland,Worcester,38.3998,-75.0716,6969,609
University Park,MD,Maryland,Prince George's,38.9719,-76.9445,2656,2044
Oxford,MD,Maryland,Talbot,38.6849,-76.1703,607,435
White Marsh,MD,Maryland,Baltimore,39.3819,-76.4574,9660,702
Friendship,MD,Maryland,Anne Arundel,38.7359,-76.5878,293,62
Fruitland,MD,Maryland,Wicomico,38.3214,-75.6246,5285,529
Timonium,MD,Maryland,Baltimore,39.4463,-76.6083,10548,760
Kensington,MD,Maryland,Montgomery,39.0265,-77.0737,2394,1930
Powellville,MD,Maryland,Wicomico,38.3296,-75.3753,91,23
Charlotte Hall,MD,Maryland,St. Mary's,38.4667,-76.7847,1937,147
Sykesville,MD,Maryland,Carroll,39.3714,-76.9716,3941,965
Leitersburg,MD,Maryland,Washington,39.6928,-77.6206,520,114
Hebron,MD,Maryland,Wicomico,38.4243,-75.6871,1088,320
Halfway,MD,Maryland,Washington,39.6163,-77.77,11043,916
Charlestown,MD,Maryland,Cecil,39.579,-75.9812,1192,393
Garrison,MD,Maryland,Baltimore,39.4023,-76.7514,9033,1104
Cape St. Claire,MD,Maryland,Anne Arundel,39.0433,-76.4471,8769,1687
Severna Park,MD,Maryland,Anne Arundel,39.087,-76.5687,38725,904
Ellerslie,MD,Maryland,Allegany,39.7188,-78.7787,479,486
Indian Head,MD,Maryland,Charles,38.5987,-77.1555,3807,1193
Downsville,MD,Maryland,Washington,39.5549,-77.8016,304,187
Luke,MD,Maryland,Allegany,39.4766,-79.0593,61,88
Broomes Island,MD,Maryland,Calvert,38.4202,-76.5475,503,267
Worton,MD,Maryland,Kent,39.2718,-76.0933,56,23
Glassmanor,MD,Maryland,Prince George's,38.8181,-76.9836,18158,2976
Aberdeen,MD,Maryland,Harford,39.5146,-76.173,16049,956
St. James,MD,Maryland,Washington,39.5738,-77.7482,3379,215
Crisfield,MD,Maryland,Somerset,37.9827,-75.8516,3435,578
Camp Springs,MD,Maryland,Prince George's,38.8052,-76.9198,21058,1058
National Harbor,MD,Maryland,Prince George's,38.7883,-77.0106,3799,1006
Smithsburg,MD,Maryland,Washington,39.6564,-77.5763,2977,1101
Galestown,MD,Maryland,Dorchester,38.5634,-75.7151,134,220
Algonquin,MD,Maryland,Dorchester,38.5839,-76.0977,1365,701
Kent Narrows,MD,Maryland,Queen Anne's,38.9704,-76.2385,492,201
Baltimore,MD,Maryland,Baltimore,39.3051,-76.6144,2170504,2917
Milford Mill,MD,Maryland,Baltimore,39.3444,-76.7668,30104,1673
Robinwood,MD,Maryland,Washington,39.6266,-77.663,7976,797
Greensburg,MD,Maryland,Washington,39.6806,-77.5615,333,318
Hurlock,MD,Maryland,Dorchester,38.6268,-75.864,2033,294
Aspen Hill,MD,Maryland,Montgomery,39.0928,-77.0822,52386,2104
Union Bridge,MD,Maryland,Carroll,39.5734,-77.1745,963,355
Bishopville,MD,Maryland,Worcester,38.4413,-75.2092,671,90
Elkton,MD,Maryland,Cecil,39.6067,-75.8209,15652,680
Waterview,MD,Maryland,Wicomico,38.2482,-75.9017,32,25
Cresaptown,MD,Maryland,Allegany,39.5912,-78.855,6163,389
Grahamtown,MD,Maryland,Allegany,39.6448,-78.9224,300,758
North East,MD,Maryland,Cecil,39.6077,-75.9414,3635,695
Williamsport,MD,Maryland,Washington,39.5974,-77.818,2113,829
East Riverdale,MD,Maryland,Prince George's,38.96,-76.9108,15645,3739
Rohrersville,MD,Maryland,Washington,39.435,-77.6655,90,100
Bensville,MD,Maryland,Charles,38.6176,-77.0077,13208,301
Hillcrest Heights,MD,Maryland,Prince George's,38.8373,-76.9641,16137,2505
Bethesda,MD,Maryland,Montgomery,38.9866,-77.1188,63168,1839
East New Market,MD,Maryland,Dorchester,38.597,-75.9233,378,365
Cottage City,MD,Maryland,Prince George's,38.9385,-76.9492,1366,1937
Fairmount,MD,Maryland,Somerset,38.1016,-75.8074,306,9
Annapolis Neck,MD,Maryland,Anne Arundel,38.9408,-76.4997,10841,603
Federalsburg,MD,Maryland,Caroline,38.6929,-75.7727,3104,533
Olney,MD,Maryland,Montgomery,39.1466,-77.0715,35766,852
Accokeek,MD,Maryland,Prince George's,38.6745,-77.0023,11546,162
North Beach,MD,Maryland,Calvert,38.708,-76.5347,2014,2360
Owings Mills,MD,Maryland,Baltimore,39.4115,-76.7913,34231,1386
Savage,MD,Maryland,Howard,39.1485,-76.8228,6577,928
Berwyn Heights,MD,Maryland,Prince George's,38.9929,-76.9131,3278,1822
Chesapeake City,MD,Maryland,Cecil,39.528,-75.8095,693,504
Burkittsville,MD,Maryland,Frederick,39.3923,-77.6275,159,135
Kingstown,MD,Maryland,Queen Anne's,39.2036,-76.0465,1826,311
Fallston,MD,Maryland,Harford,39.5332,-76.4452,9082,250
Arden on the Severn,MD,Maryland,Anne Arundel,39.0677,-76.5963,2301,621
Lonaconing,MD,Maryland,Allegany,39.5659,-78.979,1128,1203
Vienna,MD,Maryland,Dorchester,38.481,-75.832,267,135
Parkville,MD,Maryland,Baltimore,39.3832,-76.5519,31762,2862
Spring Ridge,MD,Maryland,Frederick,39.4043,-77.3413,6123,896
Forest Heights,MD,Maryland,Prince George's,38.8105,-76.9995,2572,2133
Vale Summit,MD,Maryland,Allegany,39.6152,-78.9084,107,41
Mount Lena,MD,Maryland,Washington,39.554,-77.6218,673,207
Calverton,MD,Maryland,Montgomery,39.0578,-76.9488,18145,1527
Mount Airy,MD,Maryland,Carroll,39.3742,-77.1534,9416,882
Chester,MD,Maryland,Queen Anne's,38.9677,-76.2823,4904,361
Myersville,MD,Maryland,Frederick,39.5063,-77.569,1759,654
Hagerstown,MD,Maryland,Washington,39.6402,-77.7217,185704,1279
Hampton,MD,Maryland,Baltimore,39.4222,-76.5696,4922,331
Gaithersburg,MD,Maryland,Montgomery,39.1346,-77.2132,68710,2571
Friendship Heights Village,MD,Maryland,Montgomery,38.9633,-77.09,5051,32085
Friendly,MD,Maryland,Prince George's,38.7601,-76.9642,10200,807
Sudlersville,MD,Maryland,Queen Anne's,39.1833,-75.8535,481,122
Tyaskin,MD,Maryland,Wicomico,38.3193,-75.8738,108,32
Brooklyn Park,MD,Maryland,Anne Arundel,39.217,-76.6174,14833,1360
Garretts Mill,MD,Maryland,Washington,39.3533,-77.6892,411,277
Stevensville,MD,Maryland,Queen Anne's,38.9745,-76.3184,6694,401
Joppatowne,MD,Maryland,Harford,39.4181,-76.3516,12686,727
Croom,MD,Maryland,Prince George's,38.7458,-76.7555,2798,31
Eagle Harbor,MD,Maryland,Prince George's,38.5664,-76.6872,70,221
Cordova,MD,Maryland,Talbot,38.868,-75.9989,740,58
Capitol Heights,MD,Maryland,Prince George's,38.8766,-76.9074,4553,2251
Mardela Springs,MD,Maryland,Wicomico,38.4589,-75.7566,347,329
Riva,MD,Maryland,Anne Arundel,38.9449,-76.5876,3802,597
Whitehaven,MD,Maryland,Wicomico,38.2707,-75.7935,89,93
Princess Anne,MD,Maryland,Somerset,38.2053,-75.6969,11262,823
Lexington Park,MD,Maryland,St. Mary's,38.2543,-76.4415,11937,819
Derwood,MD,Maryland,Montgomery,39.1136,-77.1509,1984,1222
Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207,79483,3892
Pondsville,MD,Maryland,Washington,39.6234,-77.5916,74,92
Walker Mill,MD,Maryland,Prince George's,38.8754,-76.8862,11569,1414
Springdale,MD,Maryland,Prince George's,38.9383,-76.8423,3039,1443
Edgewood,MD,Maryland,Harford,39.421,-76.2968,25858,561
Naval Academy,MD,Maryland,Anne Arundel,38.9859,-76.488,5693,4115
Kettering,MD,Maryland,Prince George's,38.8888,-76.789,13282,933
North Kensington,MD,Maryland,Montgomery,39.0392,-77.0723,9856,2504
Pylesville,MD,Maryland,Harford,39.688,-76.3876,929,75
Paramount-Long Meadow,MD,Maryland,Washington,39.6798,-77.6921,2623,463
Konterra,MD,Maryland,Prince George's,39.0774,-76.9023,2743,174
Adamstown,MD,Maryland,Frederick,39.3065,-77.4668,2542,298
Gilmore,MD,Maryland,Allegany,39.5831,-78.9512,237,947
Morningside,MD,Maryland,Prince George's,38.8265,-76.8896,1582,1063
Overlea,MD,Maryland,Baltimore,39.3642,-76.5176,12014,1544
Deer Park,MD,Maryland,Garrett,39.424,-79.326,369,142
Chevy Chase View,MD,Maryland,Montgomery,39.0192,-77.0809,994,1397
Poolesville,MD,Maryland,Montgomery,39.1423,-77.4102,4984,517
Herald Harbor,MD,Maryland,Anne Arundel,39.0516,-76.5745,2574,594
Friendsville,MD,Maryland,Garrett,39.6624,-79.4044,475,183
Ashton-Sandy Spring,MD,Maryland,Montgomery,39.1515,-77.0065,6004,226
Mount Vernon,MD,Maryland,Somerset,38.2448,-75.7825,898,26
Marydel,MD,Maryland,Caroline,39.113,-75.7497,138,450
North Laurel,MD,Maryland,Howard,39.1286,-76.8476,24510,1460
Potomac,MD,Maryland,Montgomery,39.0141,-77.1943,45780,703
North Chevy Chase,MD,Maryland,Montgomery,39.0021,-77.0743,593,1965
Fort Meade,MD,Maryland,Anne Arundel,39.1058,-76.7438,10088,474
Dames Quarter,MD,Maryland,Somerset,38.1697,-75.8895,157,5
Marlow Heights,MD,Maryland,Prince George's,38.8237,-76.9485,5897,1120
Kemps Mill,MD,Maryland,Washington,39.6268,-77.8138,34,50
Port Deposit,MD,Maryland,Cecil,39.6111,-76.098,763,130
Gambrills,MD,Maryland,Anne Arundel,39.0929,-76.6512,2770,141
Perryville,MD,Maryland,Cecil,39.5736,-76.0668,4413,579
Georgetown,MD,Maryland,Kent,39.2194,-76.1971,80,21
La Plata,MD,Maryland,Charles,38.5352,-76.9701,9365,486
Jesterville,MD,Maryland,Wicomico,38.2897,-75.8928,266,64
Sabillasville,MD,Maryland,Frederick,39.6973,-77.4562,263,67
Tilghman Island,MD,Maryland,Talbot,38.7027,-76.3354,791,127
Washington Grove,MD,Maryland,Montgomery,39.1405,-77.1745,565,642
Sharpsburg,MD,Maryland,Washington,39.4577,-77.7496,639,1142
Germantown,MD,Maryland,Montgomery,39.1755,-77.2643,91447,2073
Frederick,MD,Maryland,Frederick,39.4336,-77.4157,154972,1190
Mitchellville,MD,Maryland,Prince George's,38.9358,-76.8146,10924,854
Waldorf,MD,Maryland,Charles,38.6085,-76.9195,73223,779
Potomac Park,MD,Maryland,Allegany,39.6124,-78.8082,858,858
Manchester,MD,Maryland,Carroll,39.6584,-76.8881,5348,797
Bier,MD,Maryland,Allegany,39.5525,-78.8692,202,53
West Pocomoke,MD,Maryland,Somerset,38.0956,-75.5842,363,14
Coral Hills,MD,Maryland,Prince George's,38.8709,-76.9234,10512,2720
Rossville,MD,Maryland,Baltimore,39.3572,-76.4767,15219,1091
Rosaryville,MD,Maryland,Prince George's,38.7672,-76.8266,10844,455
Seabrook,MD,Maryland,Prince George's,38.9802,-76.8502,17808,2234
Reid,MD,Maryland,Washington,39.7126,-77.6794,44,135
Baltimore Highlands,MD,Maryland,Baltimore,39.2355,-76.6367,7565,1684
Ernstville,MD,Maryland,Washington,39.6304,-78.0239,16,41
National,MD,Maryland,Allegany,39.6112,-78.94,90,221
Oldtown,MD,Maryland,Allegany,39.5428,-78.6155,99,286
St. Leonard,MD,Maryland,Calvert,38.4659,-76.4973,458,77
Clear Spring,MD,Maryland,Washington,39.6561,-77.9304,359,1207
Middletown,MD,Maryland,Frederick,39.4408,-77.5353,4615,903
Brentwood,MD,Maryland,Prince George's,38.9439,-76.9571,3492,3504
Butlertown,MD,Maryland,Kent,39.282,-76.0992,363,163
Montgomery Village,MD,Maryland,Montgomery,39.1783,-77.1957,33565,3261
Bagtown,MD,Maryland,Washington,39.583,-77.6139,276,195
Highland,MD,Maryland,Howard,39.1814,-76.957,920,147
Takoma Park,MD,Maryland,Montgomery,38.981,-77.0028,17885,3303
North Brentwood,MD,Maryland,Prince George's,38.945,-76.951,556,1901
Suitland,MD,Maryland,Prince George's,38.8492,-76.9225,24927,2266
Bel Air,MD,Maryland,Harford,39.5348,-76.346,10037,1276
Burtonsville,MD,Maryland,Montgomery,39.1166,-76.9356,10428,513
Oakland,MD,Maryland,Garrett,39.4165,-79.4022,1838,261
Mountain Lake Park,MD,Maryland,Garrett,39.4004,-79.3812,4692,419
Whaleyville,MD,Maryland,Worcester,38.391,-75.3,80,32
Midland,MD,Maryland,Allegany,39.5897,-78.9486,424,1036
Flintstone,MD,Maryland,Allegany,39.7034,-78.5758,69,64
Point of Rocks,MD,Maryland,Frederick,39.2781,-77.5292,1751,614
Bowling Green,MD,Maryland,Allegany,39.6272,-78.805,1176,472
Monrovia,MD,Maryland,Frederick,39.3571,-77.2753,330,56
Lusby,MD,Maryland,Calvert,38.362,-76.4372,1809,198
Marlboro Meadows,MD,Maryland,Prince George's,38.8374,-76.7144,3827,242
Chevy Chase Section Three,MD,Maryland,Montgomery,38.9793,-77.0742,797,2636
Deal Island,MD,Maryland,Somerset,38.1444,-75.9417,465,59
Chesapeake Beach,MD,Maryland,Calvert,38.6881,-76.5448,24565,854
Columbia,MD,Maryland,Howard,39.2004,-76.859,103170,1247
Little Orleans,MD,Maryland,Allegany,39.6308,-78.3921,25,13
Fort Ritchie,MD,Maryland,Washington,39.7022,-77.5021,182,71
Chevy Chase Section Five,MD,Maryland,Montgomery,38.984,-77.074,717,2592
Scaggsville,MD,Maryland,Howard,39.1416,-76.8843,9142,701
Laurel,MD,Maryland,Prince George's,39.095,-76.8622,25906,2077
Laytonsville,MD,Maryland,Montgomery,39.2094,-77.1418,380,140
Eldorado,MD,Maryland,Dorchester,38.584,-75.7893,57,303
Fairlee,MD,Maryland,Kent,39.2268,-76.1654,411,41
Libertytown,MD,Maryland,Frederick,39.4858,-77.2481,1097,175
Riverside,MD,Maryland,Harford,39.4777,-76.2385,6264,1038
Centreville,MD,Maryland,Queen Anne's,39.042,-76.0631,4767,672
Cearfoss,MD,Maryland,Washington,39.6989,-77.7766,139,266
Boonsboro,MD,Maryland,Washington,39.5079,-77.6585,3553,448
Betterton,MD,Maryland,Kent,39.3652,-76.069,318,124
Clarksburg,MD,Maryland,Montgomery,39.2314,-77.2617,22100,1038
Dundalk,MD,Maryland,Baltimore,39.2703,-76.4942,62516,1847
Mount Savage,MD,Maryland,Allegany,39.6971,-78.8763,857,359
Lansdowne,MD,Maryland,Baltimore,39.2365,-76.6659,8314,1410
Lochearn,MD,Maryland,Baltimore,39.346,-76.7307,26205,1809
Chance,MD,Maryland,Somerset,38.1772,-75.9366,375,86
Highland Beach,MD,Maryland,Anne Arundel,38.9312,-76.466,107,603
Greensboro,MD,Maryland,Caroline,38.9764,-75.808,1887,678
Millington,MD,Maryland,Kent,39.2629,-75.836,609,328
Perryman,MD,Maryland,Harford,39.4633,-76.2115,2869,202
North Potomac,MD,Maryland,Montgomery,39.0955,-77.2372,24236,1434
Ilchester,MD,Maryland,Howard,39.2187,-76.7684,26804,964
Bowleys Quarters,MD,Maryland,Baltimore,39.3198,-76.3858,6131,752
Ocean Pines,MD,Maryland,Worcester,38.3825,-75.1475,12085,700
Spencerville,MD,Maryland,Montgomery,39.119,-76.9828,2330,576
Mechanicsville,MD,Maryland,St. Mary's,38.4355,-76.7426,1779,132
San Mar,MD,Maryland,Washington,39.5524,-77.6406,188,160
Lake Shore,MD,Maryland,Anne Arundel,39.1029,-76.4876,19724,567
Dawson,MD,Maryland,Allegany,39.4789,-78.9462,66,49
McCoole,MD,Maryland,Allegany,39.4534,-78.9731,750,206
Westminster,MD,Maryland,Carroll,39.5797,-77.0064,18593,1078
Cavetown,MD,Maryland,Washington,39.6426,-77.5932,1149,232
Potomac Heights,MD,Maryland,Charles,38.5987,-77.1372,1212,436
Fountainhead-Orchard Hills,MD,Maryland,Washington,39.6878,-77.7173,5828,509
Big Pool,MD,Maryland,Washington,39.6251,-78.0161,47,168
Nikep,MD,Maryland,Allegany,39.5516,-78.9978,19,48
Bivalve,MD,Maryland,Wicomico,38.3059,-75.8834,298,87
Summerfield,MD,Maryland,Prince George's,38.9042,-76.8678,12963,1374
Tolchester,MD,Maryland,Kent,39.2218,-76.2349,291,184
Parole,MD,Maryland,Anne Arundel,38.9861,-76.5519,16084,604
Wister,OK,Oklahoma,Le Flore,34.9699,-94.7205,1062,208
Caney,OK,Oklahoma,Atoka,34.2356,-96.217,199,95
Council Hill,OK,Oklahoma,Muskogee,35.5559,-95.6525,151,184
Remy,OK,Oklahoma,Sequoyah,35.4578,-94.4984,538,16
Fargo,OK,Oklahoma,Ellis,36.3741,-99.6219,352,232
Glencoe,OK,Oklahoma,Payne,36.2313,-96.9302,603,131
Boynton,OK,Oklahoma,Muskogee,35.6494,-95.6544,242,222
Tatums,OK,Oklahoma,Carter,34.4779,-97.4661,149,28
Fairfax,OK,Oklahoma,Osage,36.5698,-96.708,1298,655
The Village,OK,Oklahoma,Oklahoma,35.5706,-97.5567,9407,1426
Scraper,OK,Oklahoma,Cherokee,35.9642,-94.8912,141,10
Lehigh,OK,Oklahoma,Coal,34.4708,-96.2209,343,84
Blue,OK,Oklahoma,Bryan,33.9899,-96.2304,299,45
Panama,OK,Oklahoma,Le Flore,35.1715,-94.6707,1365,333
Liberty,OK,Oklahoma,Tulsa,35.8602,-95.9753,220,13
Achille,OK,Oklahoma,Bryan,33.8347,-96.3901,526,539
Disney,OK,Oklahoma,Mayes,36.477,-95.0195,305,94
Luther,OK,Oklahoma,Oklahoma,35.668,-97.1905,1694,42
Old Green,OK,Oklahoma,Adair,35.9845,-94.6036,618,73
Welch,OK,Oklahoma,Craig,36.8739,-95.0947,589,518
Byng,OK,Oklahoma,Pontotoc,34.8659,-96.6678,1194,70
Waynoka,OK,Oklahoma,Woods,36.5849,-98.8784,931,363
Hoot Owl,OK,Oklahoma,Mayes,36.36,-95.1214,4,26
Indiahoma,OK,Oklahoma,Comanche,34.6197,-98.7522,329,452
Brushy,OK,Oklahoma,Sequoyah,35.5578,-94.7434,1063,15
Springer,OK,Oklahoma,Carter,34.2909,-97.1255,694,17
Mooreland,OK,Oklahoma,Woodward,36.4379,-99.2045,1204,553
Carmen,OK,Oklahoma,Alfalfa,36.5791,-98.4578,375,95
Wann,OK,Oklahoma,Nowata,36.9146,-95.8047,123,279
Cushing,OK,Oklahoma,Payne,35.9797,-96.7603,6637,381
Gate,OK,Oklahoma,Beaver,36.8517,-100.0552,87,133
Albany,OK,Oklahoma,Bryan,33.8769,-96.16,143,13
Warr Acres,OK,Oklahoma,Oklahoma,35.5284,-97.6182,10333,1418
Keota,OK,Oklahoma,Haskell,35.2569,-94.9225,554,564
Hollister,OK,Oklahoma,Tillman,34.3413,-98.8706,47,74
Cement,OK,Oklahoma,Caddo,34.9362,-98.1363,486,411
Shattuck,OK,Oklahoma,Ellis,36.265,-99.8774,1293,224
Tonkawa,OK,Oklahoma,Kay,36.6788,-97.3281,2989,220
Copan,OK,Oklahoma,Washington,36.9008,-95.9254,746,282
Lindsay,OK,Oklahoma,Garvin,34.8392,-97.6105,2776,461
Zeb,OK,Oklahoma,Cherokee,35.8061,-95.0438,612,27
Helena,OK,Oklahoma,Alfalfa,36.5466,-98.2714,1429,1497
Shawnee,OK,Oklahoma,Pottawatomie,35.3525,-96.9647,35833,273
Christie,OK,Oklahoma,Adair,35.9674,-94.6549,111,5
Beggs,OK,Oklahoma,Okmulgee,35.7769,-96.0279,1249,114
Kenwood,OK,Oklahoma,Delaware,36.3013,-94.9979,1029,8
Broken Arrow,OK,Oklahoma,Tulsa,36.0365,-95.7809,108303,676
Tenkiller,OK,Oklahoma,Cherokee,35.7975,-94.8656,687,13
Lambert,OK,Oklahoma,Alfalfa,36.6832,-98.4237,6,20
Dickson,OK,Oklahoma,Carter,34.1876,-96.997,1247,34
Alex,OK,Oklahoma,Grady,34.9227,-97.7763,548,31
Rocky,OK,Oklahoma,Washita,35.156,-99.0594,155,262
Del City,OK,Oklahoma,Oklahoma,35.4483,-97.4408,21798,1119
Mead,OK,Oklahoma,Bryan,34.0008,-96.511,131,441
McCord,OK,Oklahoma,Osage,36.6798,-97.0346,1606,141
Smith Village,OK,Oklahoma,Oklahoma,35.4508,-97.457,73,1000
Vinita,OK,Oklahoma,Craig,36.6364,-95.1769,5639,347
Pensacola,OK,Oklahoma,Mayes,36.4556,-95.1292,125,326
Cooperton,OK,Oklahoma,Kiowa,34.8662,-98.8759,15,11
Hooker,OK,Oklahoma,Texas,36.861,-101.2161,1924,704
Nichols Hills,OK,Oklahoma,Oklahoma,35.5468,-97.5444,3887,762
Strong City,OK,Oklahoma,Roger Mills,35.6699,-99.6003,48,36
Ponca City,OK,Oklahoma,Kay,36.7235,-97.0679,24849,508
Grainola,OK,Oklahoma,Osage,36.9379,-96.6488,31,50
Greasy,OK,Oklahoma,Adair,35.6821,-94.7177,253,4
Sand Hill,OK,Oklahoma,Muskogee,35.6341,-95.2013,414,21
Clarita,OK,Oklahoma,Coal,34.4826,-96.4367,114,5
Perkins,OK,Oklahoma,Payne,35.978,-97.0299,2841,361
Langston,OK,Oklahoma,Logan,35.9324,-97.263,1833,179
Enid,OK,Oklahoma,Garfield,36.4061,-97.8701,48325,261
Agra,OK,Oklahoma,Lincoln,35.895,-96.8702,348,358
Ravia,OK,Oklahoma,Johnston,34.2407,-96.7566,525,378
Sulphur,OK,Oklahoma,Murray,34.4977,-96.9899,4798,281
Shady Point,OK,Oklahoma,Le Flore,35.1278,-94.6687,997,150
Sycamore,OK,Oklahoma,Delaware,36.394,-94.716,307,28
Calera,OK,Oklahoma,Bryan,33.9313,-96.4299,2316,185
Bethany,OK,Oklahoma,Oklahoma,35.5072,-97.6417,19402,1432
Eldon,OK,Oklahoma,Cherokee,35.9305,-94.8179,150,6
Kinta,OK,Oklahoma,Haskell,35.1193,-95.2378,293,179
Oilton,OK,Oklahoma,Creek,36.0821,-96.5819,1015,370
Renfrow,OK,Oklahoma,Grant,36.9248,-97.6571,12,48
Sugden,OK,Oklahoma,Jefferson,34.0826,-97.9788,43,76
Kremlin,OK,Oklahoma,Garfield,36.5466,-97.8324,258,390
Davidson,OK,Oklahoma,Tillman,34.2421,-99.0781,294,236
Headrick,OK,Oklahoma,Jackson,34.6268,-99.1373,90,168
Tushka,OK,Oklahoma,Atoka,34.3178,-96.1676,305,150
Park Hill,OK,Oklahoma,Cherokee,35.8546,-94.9559,3985,44
Hanna,OK,Oklahoma,McIntosh,35.2043,-95.8893,130,403
Grove,OK,Oklahoma,Delaware,36.5929,-94.7878,7630,293
Madill,OK,Oklahoma,Marshall,34.0867,-96.7742,4608,333
Hardesty,OK,Oklahoma,Texas,36.6147,-101.1936,218,377
Valliant,OK,Oklahoma,McCurtain,34.0043,-95.0895,737,367
Dover,OK,Oklahoma,Kingfisher,35.9814,-97.9106,472,587
Chewey,OK,Oklahoma,Adair,36.0905,-94.7385,73,1
Le Flore,OK,Oklahoma,Le Flore,34.8985,-94.9759,173,47
Cloud Creek,OK,Oklahoma,Delaware,36.2712,-94.79,69,3
Connerville,OK,Oklahoma,Johnston,34.4436,-96.6359,32,6
Meno,OK,Oklahoma,Major,36.3882,-98.1779,239,486
Gideon,OK,Oklahoma,Cherokee,36.0088,-95.036,19,6
Boley,OK,Oklahoma,Okfuskee,35.4903,-96.4793,1177,276
Guthrie,OK,Oklahoma,Logan,35.8424,-97.4354,9123,233
Idabel,OK,Oklahoma,McCurtain,33.9042,-94.8294,5829,157
St. Louis,OK,Oklahoma,Pottawatomie,35.0812,-96.8598,158,6
Terlton,OK,Oklahoma,Pawnee,36.1857,-96.4904,109,168
Rentiesville,OK,Oklahoma,McIntosh,35.5331,-95.4849,123,27
Geary,OK,Oklahoma,Blaine,35.5927,-98.2913,1273,118
Blackwell,OK,Oklahoma,Kay,36.8011,-97.3009,6564,466
Braman,OK,Oklahoma,Kay,36.9237,-97.3352,204,454
Erin Springs,OK,Oklahoma,Garvin,34.8113,-97.6055,153,369
Whitefield,OK,Oklahoma,Haskell,35.2546,-95.2391,390,88
Foss,OK,Oklahoma,Washita,35.45,-99.1707,148,78
Poteau,OK,Oklahoma,Le Flore,35.043,-94.6357,8106,113
Webbers Falls,OK,Oklahoma,Muskogee,35.512,-95.1602,603,60
Lamar,OK,Oklahoma,Hughes,35.0941,-96.1238,150,4
Sperry,OK,Oklahoma,Tulsa,36.2978,-95.9917,1301,300
Bray,OK,Oklahoma,Stephens,34.616,-97.8207,1177,7
Dripping Springs,OK,Oklahoma,Delaware,36.171,-94.6852,40,10
Ardmore,OK,Oklahoma,Carter,34.1943,-97.1253,21315,191
Deer Lick,OK,Oklahoma,Delaware,36.4595,-94.7468,0,0
Tupelo,OK,Oklahoma,Coal,34.6024,-96.4204,313,288
Westport,OK,Oklahoma,Pawnee,36.1953,-96.3355,297,25
Hulbert,OK,Oklahoma,Cherokee,35.9315,-95.1436,593,220
Nescatunga,OK,Oklahoma,Alfalfa,36.7543,-98.156,86,147
